Date,Close,High,Low,Open,Volume,Return,MA_7,MA_30,Volatility_30,Range,Body,evento_negativo,Dividens_bin
2000-02-14,9.009864807128906,9.364721298217772,8.611735343933105,8.93196964263916,26742175,0.04833826532627716,9.105070250374931,9.0897798538208,0.025638645667826435,0.7529859542846662,0.0778951644897461,0,0
2000-02-15,9.156999588012695,9.44261646270752,9.044485092163086,9.13103485107422,21321476,0.016330409393864764,9.124852997916085,9.074489307403564,0.02554586944971219,0.3981313705444336,0.025964736938474786,0,0
2000-02-16,9.615715980529783,9.641680717468262,9.226240158081056,9.37337589263916,33672600,0.05009461757731071,9.170600891113281,9.082278792063395,0.02681649625912664,0.41544055938720525,0.24234008789062322,0,0
2000-02-17,9.607061386108398,9.762850761413574,9.529166221618652,9.546476364135742,16808772,-0.0009000468024334962,9.192856652396065,9.089779790242513,0.026818352342718996,0.23368453979492188,0.06058502197265625,0,0
2000-02-18,9.364721298217772,9.650336265563965,9.364721298217772,9.615715980529783,18340717,-0.02522520447730725,9.205221176147461,9.075354798634846,0.025951098252430537,0.2856149673461932,0.2509946823120117,0,0
2000-02-21,9.529166221618652,9.589751243591309,9.260860443115234,9.304136276245115,8925338,0.01756004457198057,9.268279211861747,9.069296296437582,0.026129393163016726,0.3288908004760742,0.22502994537353693,0,0
2000-02-22,9.399340629577637,9.650336265563965,9.295480728149414,9.52051067352295,11592996,-0.013624024287296255,9.38326713017055,9.069873269399007,0.025486031958635632,0.3548555374145508,0.1211700439453125,0,0
2000-02-23,9.607061386108398,9.607061386108398,9.304136276245115,9.477235794067385,9405260,0.022099503009510135,9.46858092716762,9.080259291330973,0.025719699539603194,0.302925109863283,0.12982559204101385,0,0
2000-02-24,9.347411155700684,9.598405838012695,9.304136276245115,9.52051067352295,11082867,-0.02702701897826565,9.495782579694476,9.084586842854817,0.02618581665185812,0.2942695617675799,0.17309951782226562,0,0
2000-02-25,9.40799617767334,9.555130958557127,9.304136276245115,9.37337589263916,9944867,0.006481476096802163,9.466108322143555,9.082855860392252,0.025767244668266603,0.2509946823120117,0.03462028503417969,0,0
2000-02-28,9.35606575012207,9.485891342163086,9.286826133728027,9.433960914611816,9537525,-0.005519818096281659,9.430251802716937,9.087760384877523,0.025298575690273238,0.1990652084350586,0.0778951644897461,0,0
2000-02-29,9.433960914611816,9.607061386108398,9.35606575012207,9.399340629577637,7498301,0.008325632436767538,9.440143176487513,9.11084041595459,0.02337003255979784,0.2509956359863281,0.03462028503417969,0,0
2000-03-01,9.416650772094728,9.494545936584473,9.321446418762209,9.477235794067385,9141201,-0.001834875369292388,9.42406954084124,9.133343442281086,0.02338003501692942,0.17309951782226385,0.06058502197265625,0,0
2000-03-02,9.563785552978516,9.589751243591309,9.44261646270752,9.468581199645996,14128833,0.015624958856901294,9.44756167275565,9.154692459106446,0.023261249119855838,0.14713478088378906,0.09520435333251953,0,0
2000-03-03,9.468581199645996,9.736886024475098,9.433960914611816,9.650336265563965,16796144,-0.009954672530572362,9.427778788975306,9.182100009918212,0.022517301329232287,0.30292510986328125,0.18175506591796875,0,0
2000-03-06,9.433960914611816,9.624370574951172,9.433960914611816,9.624370574951172,12355814,-0.0036563329081947815,9.440143040248326,9.20518004099528,0.0225028318479358,0.19040966033935547,0.19040966033935547,0,0
2000-03-07,9.399340629577637,9.563785552978516,9.364721298217772,9.451271057128906,10034784,-0.003669750738585109,9.43890653337751,9.227106062571208,0.022528474832226683,0.19906425476074396,0.05193042755126953,0,0
2000-03-08,9.477235794067385,9.563785552978516,9.347411155700684,9.35606575012207,9208349,0.008287300945837517,9.456216539655413,9.24412759145101,0.022133894897379543,0.21637439727783203,0.12117004394531428,0,0
2000-03-09,9.546476364135742,9.650336265563965,9.433960914611816,9.485891342163086,14804511,0.0073059879033190445,9.472290175301689,9.262591648101807,0.022154103813420742,0.21637535095214844,0.06058502197265625,0,0
2000-03-10,9.684955596923828,9.684955596923828,9.494545936584473,9.641680717468262,59945035,0.014505795385229892,9.51061943599156,9.294903659820557,0.02135459786759849,0.19040966033935547,0.043274879455566406,0,0
2000-03-13,9.67630100250244,9.67630100250244,9.67630100250244,9.67630100250244,0,-0.0008936121941681696,9.526693071637835,9.326927185058594,0.021360619743521554,0.0,0.0,0,0
2000-03-14,9.771506309509276,9.771506309509276,9.57244110107422,9.736886024475098,23476575,0.009839018751299111,9.569968087332589,9.358662223815918,0.021336457700414296,0.19906520843505504,0.03462028503417791,0,0
2000-03-15,9.849401473999023,9.909985542297363,9.607061386108398,9.633026123046877,33445529,0.00797166394028137,9.62931673867362,9.392993768056234,0.0213391643900334,0.30292415618896484,0.21637535095214666,0,0
2000-03-16,10.013846397399902,10.03981113433838,9.89267635345459,9.935951232910156,16516306,0.01669593059385277,9.717103276933942,9.428767808278401,0.021392898312421953,0.14713478088379084,0.0778951644897461,0,0
2000-03-17,10.26484203338623,10.386012077331545,10.057121276855469,10.135017395019531,24520456,0.025064857800445095,9.829618453979492,9.470311864217122,0.02172270398044549,0.328890800476076,0.12982463836669922,0,0
2000-03-20,10.256187438964844,10.37735652923584,10.21291160583496,10.21291160583496,20072443,-0.000843129820530919,9.93100575038365,9.502335421244304,0.021169337702377382,0.16444492340088068,0.04327583312988459,0,0
2000-03-21,10.126360893249512,10.273496627807615,9.909985542297363,10.178292274475098,11023983,-0.012658363206399792,9.994063649858747,9.524838415781657,0.021215263457232226,0.36351108551025213,0.05193138122558594,0,0
2000-03-22,10.022500991821287,10.256187438964844,9.927295684814451,10.126360893249512,12947772,-0.010256389489086803,10.04352079119001,9.549649461110432,0.02099220305265125,0.3288917541503924,0.10385990142822443,0,0
2000-03-23,9.849401473999023,10.143671989440918,9.82343578338623,10.03981113433838,10456218,-0.01727109011648087,10.054648671831403,9.575037511189779,0.020875778112354134,0.3202362060546875,0.19040966033935725,0,0
2000-03-24,9.979226112365724,10.065775871276855,9.780160903930664,9.84074592590332,5547595,0.013180967260743692,10.073195048740931,9.62119754155477,0.017929312942182973,0.2856149673461914,0.13848018646240412,0,0
2000-03-27,9.884020805358888,9.979226112365724,9.780160903930664,9.8753662109375,6323555,-0.009540349715982721,10.054648535592216,9.650336074829102,0.016146708589473,0.19906520843506037,0.008654594421388495,0,0
2000-03-28,10.057121276855469,10.117706298828123,9.82343578338623,9.84074592590332,7847503,0.0175131634084309,10.024974141802106,9.680340131123861,0.01618123988697091,0.29427051544189275,0.21637535095214844,0,0
2000-03-29,9.961915969848633,10.07443141937256,9.8753662109375,9.961915969848633,5076510,-0.009466457089061131,9.982935360499791,9.691880130767823,0.0136998393782276,0.19906520843506037,0.0,0,0
2000-03-30,9.832091331481934,9.935951232910156,9.754196166992188,9.866710662841797,8482743,-0.013032095307733416,9.94089685167585,9.699381128946941,0.01394302352227519,0.18175506591796875,0.03461933135986328,0,0
2000-03-31,9.719575881958008,9.82343578338623,9.719575881958008,9.745540618896484,25821725,-0.011443694503086688,9.897621835981097,9.711209615071615,0.013264254540559331,0.10385990142822266,0.025964736938476562,0,0
2000-04-03,9.736886024475098,9.84074592590332,9.633026123046877,9.719575881958008,7839585,0.001780956569228609,9.881548200334821,9.718133608500162,0.012906320687304462,0.20771980285644354,0.017310142517089844,0,0
2000-04-04,9.84074592590332,10.03981113433838,9.762850761413574,9.771506309509276,21091401,0.010666644465916031,9.861765316554479,9.732847118377686,0.012731002107773507,0.27696037292480646,0.06923961639404475,0,0
2000-04-05,9.67630100250244,9.953261375427246,9.57244110107422,9.85805606842041,12807044,-0.016710615703228404,9.832091059003558,9.73515510559082,0.012547606148096354,0.38082027435302557,0.18175506591797053,0,0
2000-04-06,9.399340629577637,9.693611145019531,9.39068603515625,9.693611145019531,21512475,-0.028622546245014147,9.738122395106725,9.736886088053385,0.012670278303934702,0.30292510986328125,0.29427051544189453,0,0
2000-04-07,9.589751243591309,9.615715980529783,9.451271057128906,9.511856079101562,11061083,0.02025786930356488,9.684956005641393,9.742944590250652,0.013144238967209844,0.16444492340087713,0.0778951644897461,0,0
2000-04-10,9.762850761413574,9.771506309509276,9.50320053100586,9.615715980529783,8624985,0.018050470072197733,9.675064495631627,9.756504090627034,0.01345897596591175,0.2683057785034162,0.14713478088379084,0,0
2000-04-11,9.615715980529783,9.771506309509276,9.607061386108398,9.607061386108398,8956274,-0.015070882929535512,9.660227366856166,9.7625625928243,0.013725478666658346,0.16444492340087713,0.008654594421384942,0,0
2000-04-12,9.702265739440918,9.832091331481934,9.589751243591309,9.771506309509276,7841431,0.009000864739181491,9.655281611851283,9.77208309173584,0.013798108668263313,0.242340087890625,0.0692405700683576,0,0
2000-04-13,9.935951232910156,9.979226112365724,9.667646408081056,9.684955596923828,11700748,0.024085662024209142,9.668882369995117,9.784488614400228,0.014186467765934786,0.31157970428466797,0.2509956359863281,0,0
2000-04-14,9.780160903930664,10.03981113433838,9.667646408081056,9.909985542297363,11107265,-0.015679457892615156,9.683719498770577,9.79487460454305,0.014381225888182666,0.3721647262573242,0.12982463836669922,0,0
2000-04-17,9.633026123046877,9.67630100250244,9.286826133728027,9.433960914611816,27652226,-0.015044208610581644,9.717103140694755,9.801510111490886,0.014660851390051485,0.3894748687744123,0.19906520843506037,0,0
2000-04-18,9.555130958557127,9.745540618896484,9.40799617767334,9.693611145019531,9282542,-0.008086261107855486,9.712157385689872,9.806703122456868,0.014729298094198153,0.33754444122314453,0.13848018646240412,0,0
2000-04-19,9.44261646270752,9.624370574951172,9.44261646270752,9.607061386108398,15705839,-0.011775296051682593,9.666409628731865,9.805549144744873,0.01482585676683703,0.18175411224365234,0.1644449234008789,0,0
2000-04-20,9.719575881958008,9.771506309509276,9.433960914611816,9.494545936584473,22860411,0.02933079198380084,9.681246757507324,9.811319128672283,0.01571932685314699,0.33754539489745916,0.22502994537353516,0,0
2000-04-21,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,-0.017809369454441115,9.658991132463727,9.806703154246012,0.01584862984836711,0.0,0.0,0,0
2000-04-24,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,0.0,9.603351865495954,9.802375666300456,0.01584842984327,0.0,0.0,0,0
2000-04-25,9.84074592590332,9.866710662841797,9.563785552978516,9.633026123046877,11835006,0.030824940066168427,9.612006868634905,9.80468365351359,0.016750203385162452,0.30292510986328125,0.20771980285644354,0,0
2000-04-26,9.909985542297363,9.996536254882812,9.788816452026367,9.944605827331545,8248167,0.007036013013178799,9.651572499956403,9.806703122456868,0.01673642759685031,0.2077198028564453,0.034620285034181464,0,0
2000-04-27,9.667646408081056,9.909985542297363,9.581095695495604,9.909985542297363,9681403,-0.024454035092378867,9.667646135602679,9.795163122812907,0.017033292102393727,0.3288898468017596,0.24233913421630682,0,0
2000-04-28,9.927295684814451,9.953261375427246,9.67630100250244,9.736886024475098,24653673,0.026857547925662306,9.736886024475098,9.783911577860515,0.01713086873713362,0.27696037292480646,0.1904096603393537,0,0
2000-05-01,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,-0.0383608318689691,9.71215752192906,9.760254542032877,0.018440469197036506,0.0,0.0,0,0
2000-05-02,10.117706298828123,10.117706298828123,9.849401473999023,9.909985542297363,8099687,0.059836730632716106,9.793761798313685,9.759966055552164,0.02151890445453897,0.2683048248290998,0.20772075653075994,0,1
2000-05-03,9.693611145019531,10.083086013793944,9.67630100250244,9.961915969848633,9926485,-0.04191613605721212,9.814781052725655,9.749003060658772,0.022787951731977295,0.4067850112915039,0.26830482482910156,0,0
2000-05-04,9.84074592590332,9.935951232910156,9.667646408081056,9.684955596923828,10449404,0.015178531373149395,9.814781052725655,9.748714542388916,0.022752320269491713,0.2683048248290998,0.1557903289794922,0,1
2000-05-05,9.650336265563965,9.944605827331545,9.650336265563965,9.82343578338623,7258987,-0.01934910846932336,9.777688298906599,9.737751547495524,0.022888063459479944,0.2942695617675799,0.17309951782226562,0,0
2000-05-08,9.71092128753662,9.745540618896484,9.607061386108398,9.667646408081056,7733630,0.00627802185389581,9.783870424543109,9.731981563568116,0.022863501307894125,0.13847923278808594,0.043274879455562854,0,0
2000-05-09,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,-0.016934018774504178,9.72946766444615,9.714960066477458,0.022801013881383565,0.0,0.0,0,0
2000-05-10,9.122380256652832,9.477235794067385,9.070449829101562,9.399340629577637,15409929,-0.04442436049767606,9.668882506234306,9.686975542704264,0.024080328284899418,0.4067859649658221,0.2769603729248047,0,0
2000-05-11,9.33875560760498,9.33875560760498,8.914660453796387,9.00121021270752,11701615,0.0237191768885483,9.55760383605957,9.670531018575032,0.024465736853535938,0.42409515380859375,0.33754539489746094,0,0
2000-05-12,9.278169631958008,9.42530632019043,9.122380256652832,9.304136276245115,6698074,-0.006487585519170724,9.498255048479352,9.655817476908366,0.024412434415612038,0.30292606353759766,0.0259666442871076,0,0
2000-05-15,9.191619873046877,9.330101013183594,9.087759971618652,9.295480728149414,11258936,-0.009328322540365752,9.405522755214147,9.637641938527425,0.024448935547933155,0.2423410415649414,0.10386085510253729,0,0
2000-05-16,9.295480728149414,9.416650772094728,9.252204895019531,9.33875560760498,9471107,0.011299515921790348,9.354829107012067,9.619466431935628,0.024460182884463468,0.1644458770751971,0.043274879455566406,0,0
2000-05-17,8.957935333251953,9.321446418762209,8.914660453796387,9.304136276245115,15645770,-0.03631284973517024,9.2472596849714,9.595520909627279,0.025130124001636406,0.4067859649658221,0.3462009429931623,0,0
2000-05-18,9.053139686584473,9.148344993591309,8.957935333251953,9.00121021270752,14660202,0.010627934874582134,9.176783016749791,9.583980878194174,0.02472900845990239,0.19040966033935547,0.051929473876953125,0,0
2000-05-19,8.880040168762207,9.061795234680176,8.698285102844238,9.044485092163086,12520528,-0.01912038517187309,9.142163004193987,9.560323842366536,0.02460901336146488,0.3635101318359375,0.1644449234008789,0,0
2000-05-22,8.741559982299805,9.01852035522461,8.706939697265625,8.871384620666504,8095259,-0.015594545050544029,9.056849343436104,9.526280816396078,0.024417034514558743,0.3115806579589844,0.12982463836669922,0,0
2000-05-23,8.784834861755371,8.888694763183594,8.655010223388672,8.862730026245117,8648401,0.004950475606549709,8.986372947692871,9.498584779103597,0.024360282021990306,0.23368453979492188,0.0778951644897461,0,0
