Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2000-05-25,2.459613561630249,2.459613561630249,2.3705140039603827,2.396306001577385,8360912
2000-05-26,2.4127190113067627,2.4385110085743205,2.39161649157505,2.405684924182586,5807143
2000-05-29,2.5862295627593994,2.5862295627594,2.5862295627594,2.5862295627594,0
2000-05-30,2.443199872970581,2.4596129110474716,2.3845818060219384,2.4244419675346385,8586728
2000-05-31,2.464303493499756,2.4760273200681078,2.417409220663395,2.464303493499756,8209328
2000-06-01,2.5557470321655273,2.5557470321655273,2.4455449619960685,2.4502344392755315,10039805
2000-06-02,2.551056385040283,2.5791929774552083,2.5111959756233424,2.5346433512683224,14161057
2000-06-05,2.5463671684265137,2.579193239303041,2.5393330841984225,2.5768486306800367,6982742
2000-06-06,2.4783711433410645,2.5580920019091558,2.4549240143686935,2.555747133996411,10923693
2000-06-07,2.520576000213623,2.5229206093576044,2.422097507342867,2.471336624598678,9849801
2000-06-08,2.544023275375366,2.5557468385060966,2.511196936906511,2.5416786660928796,8613897
2000-06-09,2.4900965690612793,2.555749044302682,2.4900965690612793,2.5440254710536583,9285829
2000-06-12,2.4619572162628174,2.5158860585572325,2.4267865354488656,2.5088517157071726,7653153
2000-06-13,2.4549241065979004,2.506507843946905,2.4502346289554113,2.4830607140936474,7773472
2000-06-14,2.4854047298431396,2.5018177684903313,2.443199957864024,2.466647082114547,12226421
2000-06-15,2.5276100635528564,2.5276100635528564,2.457268172830366,2.4689917351644035,12749979
2000-06-16,2.5557470321655273,2.5557470321655273,2.487749999152067,2.5205763401083083,27723583
2000-06-19,2.5862295627593994,2.5862295627594,2.5862295627594,2.5862295627594,0
2000-06-20,2.497128486633301,2.532299692469129,2.497128486633301,2.5299548248458046,8990964
2000-06-21,2.4619572162628174,2.5088517157071726,2.454923131771844,2.487749203875167,10625113
2000-06-22,2.5322999954223633,2.5416789503194215,2.4760265243991935,2.485405220937073,8573923
2000-06-23,2.5088534355163574,2.55340335678888,2.4854060405415392,2.539334919803989,6318510
2000-06-26,2.548713207244873,2.5651262502294547,2.5111973851553206,2.5205765990369047,7487362
2000-06-27,2.5557470321655273,2.5604365094449903,2.5158868628288453,2.5158868628288453,6215511
2000-06-28,2.5534045696258545,2.5627832737112914,2.5299571635137954,2.5534045696258545,7977850
2000-06-29,2.5252668857574463,2.5487140237154198,2.4900956621019295,2.5463691549040552,21764330
2000-06-30,2.5909180641174316,2.5909180641174316,2.5158871928804576,2.5346448460999,16474931
2000-07-03,2.5768508911132812,2.590919071910179,2.546369402121164,2.5698168007148325,8415481
2000-07-04,2.6378135681152344,2.656571228327771,2.5580931892628294,2.5580931892628294,11513362
2000-07-05,2.583883285522461,2.6964299498216535,2.5815386763816823,2.62608831692955,30376832
2000-07-06,2.6143648624420166,2.640156597491936,2.5862282597953765,2.5862282597953765,10992199
2000-07-07,2.5862295627593994,2.5862295627594,2.5862295627594,2.5862295627594,0
2000-07-10,2.6542251110076904,2.672982760572395,2.633122593772927,2.6378120707538915,14384234
2000-07-11,2.6401567459106445,2.6706382178675483,2.600296578117059,2.6495357001064854,18557170
2000-07-12,2.6143648624420166,2.6284330345857647,2.5815387829610787,2.5815387829610787,39633609
2000-07-13,2.635467767715454,2.6425018548247685,2.5862286412318896,2.602641683393078,37720186
2000-07-14,2.6378135681152344,2.6448476584000233,2.6167110389015686,2.6167110389015686,26078536
2000-07-17,2.607330799102783,2.640156882122644,2.595607234932715,2.6378122726322992,17443052
2000-07-18,2.6143648624420166,2.633122511420062,2.597951822701548,2.597951822701548,19847394
2000-07-19,2.6214003562927246,2.6284344461421374,2.6026426972411945,2.6190557457960146,10192312
2000-07-20,2.6307787895202637,2.6331233995486554,2.6120208758562,2.6284339211326397,10573845
2000-07-21,2.609675884246826,2.633123014539287,2.5932628413702647,2.6167099716627256,11110948
2000-07-24,2.5862295627593994,2.5862295627594,2.5862295627594,2.5862295627594,0
