Price,Close,High,Low,Open,Volume
Ticker,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC
Date,,,,,
2000-07-05,4.588204860687256,4.664576913301145,4.570580451137088,4.6058289786597975,12962100
2000-07-06,4.611706733703613,4.670454703472104,4.552959055512923,4.552959055512923,13565018
2000-07-07,4.394337177276611,4.394337177276611,4.394337177276611,4.394337177276611,0
2000-07-10,4.631521224975586,4.655121320072187,4.578420791385296,4.649221369505683,4982375
2000-07-11,4.572519302368164,4.616769206725569,4.5194191828749055,4.602019336216588,6756736
2000-07-12,4.516468048095703,4.610868372535854,4.501717887590527,4.543018102740694,7657677
2000-07-13,4.4987688064575195,4.572519033151616,4.481068670058411,4.51351867609807,7010023
2000-07-14,4.537117958068848,4.566618277794394,4.5017176915303505,4.519418117629995,4756411
2000-07-17,4.507618427276611,4.566618780390814,4.489918292059308,4.528268536225061,6038450
2000-07-18,4.5282697677612305,4.566620022356956,4.498769729596331,4.513519602263527,5617574
2000-07-19,4.590219020843506,4.634469509645873,4.516468791833806,4.622669320732483,8182450
2000-07-20,4.6433186531066895,4.6433186531066895,4.560718223054947,4.569568143633173,6213613
2000-07-21,4.584320068359375,4.646270414739635,4.545970104931088,4.640370465416901,7598170
2000-07-24,4.4132184982299805,4.4132184982299805,4.4132184982299805,4.4132184982299805,0
2000-07-25,4.607919216156006,4.646269464572143,4.572519234628423,4.631519301451214,6918120
2000-07-26,4.569568634033203,4.6315189632204365,4.557768738662553,4.6315189632204365,8161574
2000-07-27,4.4132184982299805,4.4132184982299805,4.4132184982299805,4.4132184982299805,0
2000-07-28,4.545971393585205,4.5961215627056315,4.525320979440791,4.5961215627056315,6266739
2000-07-31,4.602019786834717,4.602019786834717,4.5282695485769855,4.572519750097723,6424718
2000-08-01,4.602019786834717,4.607919735616017,4.56071955970463,4.587269914881467,6669318
2000-08-02,4.631521224975586,4.63447149308942,4.563670914969035,4.593171253462723,7806258
2000-08-03,4.616769790649414,4.62561971407413,4.57251988069533,4.607919867224697,6416727
2000-08-04,4.631521224975586,4.64627139422243,4.596121228745975,4.6226712991258285,7047369
2000-08-07,4.720022678375244,4.720022678375244,4.604971867532857,4.6079218432728215,12672782
2000-08-08,4.817371368408203,4.870471794921293,4.711171101043109,4.711171101043109,19397591
2000-08-09,4.885221004486084,4.923571258498701,4.796720891337014,4.808520789291355,14661200
2000-08-10,4.882271766662598,4.897021640446397,4.835071584893379,4.858671382947459,13929360
2000-08-11,4.911770820617676,4.914721087788346,4.846870506642224,4.861620964004107,5781988
2000-08-14,4.944221019744873,4.961920864364357,4.89702055560152,4.899970529704768,7314279
2000-08-15,5.000271797180176,5.009121720700191,4.941271721385737,4.956021593919094,6233865
2000-08-16,5.012070655822754,5.056320849907399,4.982570916873583,5.000270760243086,12155808
2000-08-17,4.976669788360596,5.017970003612041,4.702318734972233,5.015020030069853,8344340
2000-08-18,5.0740203857421875,5.091720813699761,4.979620055504637,4.985520002936877,12148959
2000-08-21,5.076972484588623,5.079921873538221,5.029772305157532,5.038622228989418,9240744
2000-08-22,5.020920753479004,5.065170949114514,5.020920753479004,5.053371053121287,4505760
2000-08-23,5.000271797180176,5.062221847481286,4.923571288684699,5.062221847481286,6081647
2000-08-24,4.926522254943848,5.003222778879818,4.897022211108008,4.970772467112888,5956502
2000-08-25,4.98552131652832,5.012071672629776,4.917671317519501,4.923571266506267,4090553
2000-08-28,5.006171226501465,5.009121200701898,4.947170571170891,4.976670898836178,3747533
2000-08-29,5.015021324157715,5.015021324157715,4.961921201035438,4.988471555427061,5142117
2000-08-30,4.961920738220215,5.012070882361411,4.958970764191963,4.988471090135397,8412576
2000-08-31,4.929471015930176,4.982571725983378,4.891121056238237,4.982571725983378,8512028
2000-09-01,4.970771312713623,4.985521184790787,4.867521036851486,4.964871363882757,6230128
2000-09-04,4.917670249938965,4.967820391100355,4.885219951895401,4.950120547982528,4903282
2000-09-05,4.98552131652832,4.99732180016286,4.8911212542485485,4.897021203235315,7425168
2000-09-06,5.020920753479004,5.038621183129754,4.958970713853653,4.958970713853653,8253669
2000-09-07,4.98552131652832,5.017971621616542,4.982571927695944,5.012071672629776,7397994
2000-09-08,4.98552131652832,5.020921596109925,4.961921520581255,5.012071672629776,6594423
2000-09-11,5.0740203857421875,5.0740203857421875,4.98847056231385,4.997320483462211,12483106
2000-09-12,5.068121433258057,5.076971941804758,5.029771767419882,5.059271510372324,8464220
2000-09-13,5.05927038192749,5.068120302839293,5.003220297158571,5.047470487378421,7069379
2000-09-14,5.12122106552124,5.12122106552124,5.0238707517842895,5.059271025596157,9996804
2000-09-15,5.147772312164307,5.147772312164307,5.0297721598266065,5.103522108622416,29229659
2000-09-18,4.988473415374756,5.106473602829193,4.988473415374756,5.088773750409384,8407327
2000-09-19,4.964871406555176,5.0002716855056235,4.929471127604727,4.988471787742473,11348101
2000-09-20,4.882271766662598,4.9707718878569835,4.870471574805028,4.9707718878569835,11191597
2000-09-21,4.814418792724609,4.964869178676376,4.802618607426041,4.870468867609299,9459812
2000-09-22,4.956020832061768,4.956020832061768,4.734769849767857,4.78197002027983,2678951
2000-09-25,5.00322151184082,5.006171486194282,4.917671084268454,4.944221439110594,10260148
2000-09-26,4.920619964599609,5.009120346848772,4.9088200698092805,5.000270425756026,5073258
2000-09-27,4.923572063446045,4.967822273670232,4.891122045935899,4.911771870732005,5110551
2000-09-28,5.097620964050293,5.097620964050293,4.929470112894541,4.982570813220161,9771309
2000-09-29,5.050421237945557,5.144821580181836,5.032720807738175,5.144821580181836,7846656
2000-10-02,5.147772312164307,5.147772312164307,5.017971676064025,5.026821599640201,7837358
2000-10-03,5.150722980499268,5.150722980499268,5.106472770996811,5.121222645610599,6301161
2000-10-04,5.103521823883057,5.133022153152084,5.0386218022843705,5.11827169568708,7140786
2000-10-05,5.062220573425293,5.112370713077967,5.017970381301068,5.076971027907276,10267476
2000-10-06,5.020920753479004,5.07697143076865,4.991421013495937,5.044521131126367,12337219
2000-10-09,4.861620903015137,5.015021323763083,4.8409707900624355,4.985520995070376,8209921
2000-10-10,4.960535049438477,4.975342423693934,4.886497002272821,4.910189095053646,6374768
2000-10-11,4.7236127853393555,4.916111265912218,4.7236127853393555,4.907226842766474,12560630
2000-10-12,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-10-13,4.637729167938232,4.6554980143124425,4.56961408094891,4.57553732371236,15916498
2000-10-16,4.8183817863464355,4.842074172516859,4.6673448088215554,4.70880604366167,10889404
2000-10-17,4.827264785766602,4.939802257129523,4.76211148192786,4.76211148192786,9549242
2000-10-18,4.664384841918945,4.856883116513682,4.575539393960704,4.782845341205874,11022853
2000-10-19,4.806536674499512,4.818382575552888,4.6762299990795775,4.723614191237347,9714675
2000-10-20,4.901305675506592,4.942766625895477,4.732499222604102,4.82726761315953,15498655
2000-10-23,4.901305675506592,4.901305675506592,4.753229844784621,4.880575053326073,8634795
2000-10-24,5.078996658325195,5.078996658325195,4.856883041844349,4.895382813760276,10715757
2000-10-25,4.8687286376953125,5.049381278246759,4.818382675260251,5.016804461731594,11115635
2000-10-26,4.59034538269043,4.856881334817017,4.59034538269043,4.856881334817017,17610466
2000-10-27,4.457077503204346,4.6436524741081575,4.448192784798962,4.6436524741081575,21600134
2000-10-30,4.5311174392700195,4.605155521120116,4.489656477959531,4.542963344223809,10876206
2000-10-31,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-11-01,4.430424213409424,4.430424213409424,4.430424213409424,4.430424213409424,0
2000-11-02,4.797652721405029,4.809498918323568,4.682153697817138,4.693999894735676,12998353
2000-11-03,4.812459468841553,4.8746510314986535,4.76211351215766,4.806536224896791,7612767
2000-11-06,4.8776116371154785,4.8776116371154785,4.7798818040972755,4.788766227472729,8198623
2000-11-07,4.84503698348999,4.88649852625239,4.785807174023737,4.847998753236877,6238007
2000-11-08,4.714730262756348,4.865767280951053,4.6821534434791,4.827267804494528,8721670
2000-11-09,4.634769916534424,4.70880799252236,4.611078108502708,4.685115890518437,9852539
2000-11-10,4.545923233032227,4.705844941527849,4.545923233032227,4.649576034368443,9353445
2000-11-13,4.560730457305908,4.584422844569139,4.457077659396739,4.48669270251763,9918026
2000-11-14,4.702883720397949,4.702883720397949,4.519269896438066,4.596269137656934,11114188
2000-11-15,4.738422870635986,4.773960873131754,4.611077651260056,4.691038377354667,8737815
2000-11-16,4.702883720397949,4.750267914066813,4.655499526729085,4.73842230660781,6435714
2000-11-17,4.548885345458984,4.67623056091575,4.537039736954524,4.619961936207428,13734283
2000-11-20,4.383039474487305,4.575537676840806,4.36230885814541,4.575537676840806,11837815
2000-11-21,4.5133466720581055,4.5133466720581055,4.383040294355859,4.383040294355859,13408160
2000-11-22,4.294194221496582,4.498538624010333,4.282348028581602,4.498538624010333,20525613
2000-11-23,4.483733177185059,4.510386756980375,4.341580555628553,4.365272659221304,12316163
2000-11-24,4.64365291595459,4.6643838295490125,4.471885302762475,4.471885302762475,10576855
2000-11-27,4.614038944244385,4.741383864605002,4.596269502741944,4.649576945332771,8638342
2000-11-28,4.605154037475586,4.6821529828128865,4.545923649872235,4.6258843644660175,7127332
2000-11-29,4.6525373458862305,4.655498526635754,4.531115118468043,4.628844960169251,8609705
2000-11-30,4.563694953918457,4.614040645507278,4.507426014987447,4.608117398165089,12336782
2000-12-01,4.516307830810547,4.602191481287729,4.50446163772661,4.557768771674114,7456222
2000-12-04,4.368234157562256,4.516310026246572,4.34750323609478,4.516310026246572,8428534
2000-12-05,4.575538158416748,4.584422877196717,4.40377055432658,4.427462353814231,10106361
2000-12-06,4.575538158416748,4.575538158416748,4.575538158416748,4.575538158416748,0
2000-12-07,4.634769916534424,4.729538618522317,4.554809182510764,4.58738571252658,16823836
2000-12-08,4.634769916534424,4.634769916534424,4.634769916534424,4.634769916534424,0
2000-12-11,4.762115955352783,4.809500167388629,4.6703090077868,4.702885543321848,13706533
2000-12-12,4.765075206756592,4.827267066252094,4.714729541724474,4.738421930651244,16430204
2000-12-13,4.738422870635986,4.824306548151196,4.729538149532912,4.779883824552353,14881144
2000-12-14,4.708805084228516,4.738420413921291,4.599229069898108,4.738420413921291,14022726
2000-12-15,4.566655158996582,4.661423562415597,4.531116860728355,4.61996231242673,48893180
2000-12-18,4.465962886810303,4.664384387518461,4.465962886810303,4.614038716972672,67520577
2000-12-19,4.560730457305908,4.587384025511921,4.439308515935364,4.483731227602751,27804763
2000-12-20,4.353424549102783,4.539999819727852,4.344540124395722,4.5015000580530575,8514570
2000-12-21,4.42449951171875,4.480768106059263,4.323808219121198,4.353423253301888,20592905
2000-12-22,4.501499176025391,4.548883353122749,4.386000207604074,4.386000207604074,23585533
2000-12-25,4.501499176025391,4.501499176025391,4.501499176025391,4.501499176025391,0
2000-12-26,4.501499176025391,4.501499176025391,4.501499176025391,4.501499176025391,0
2000-12-27,4.560730457305908,4.578499600767282,4.45115470956698,4.45115470956698,6412802
2000-12-28,4.619961261749268,4.634768637683356,4.534077305443051,4.587384446750022,6362803
2000-12-29,4.693997859954834,4.705844051738217,4.599229501575975,4.619960116717857,10850611
2001-01-01,4.693997859954834,4.693997859954834,4.693997859954834,4.693997859954834,0
2001-01-02,4.584425449371338,4.708808936329604,4.51631060571098,4.708808936329604,9011148
2001-01-03,4.5133466720581055,4.649576294088914,4.460039530905919,4.474846906797013,11042161
2001-01-04,4.850957870483398,4.8805732017758725,4.545922192358427,4.693997672932634,23483102
2001-01-05,4.901305675506592,4.939805150437139,4.833190858048359,4.833190858048359,21568825
2001-01-08,4.966459274291992,4.969421338198443,4.800614856584177,4.865767915693604,19866259
2001-01-09,4.957572937011719,5.019765084150387,4.859843385987817,4.930919369646639,14464352
2001-01-10,4.887413501739502,5.009301444553752,4.884440365973016,4.9736273565598115,14595428
2001-01-11,4.929035186767578,4.932007733132783,4.816065440472008,4.816065440472008,11430037
2001-01-12,5.024167537689209,5.0420051785963285,4.929035715287909,4.934981398856658,11502595
2001-01-15,4.985520362854004,5.009303689040388,4.940927437780788,4.982548111056732,13104656
2001-01-16,4.908227443695068,4.982549697718956,4.8903900909253135,4.955793521014049,9260876
2001-01-17,5.024167537689209,5.092544079131571,4.911198074380789,4.911198074380789,23074887
2001-01-18,5.113353252410889,5.119298935143357,4.997411258726183,5.012275465557353,14545935
2001-01-19,5.098491191864014,5.143084421330483,5.024168946019551,5.128220208242006,20213251
2001-01-22,5.030113697052002,5.107408171888602,5.000384689683551,5.000384689683551,12546921
2001-01-23,5.068760871887207,5.1044349699709315,4.943899462891316,5.000384336825103,11371478
2001-01-24,5.068760871887207,5.068760871887207,5.068760871887207,5.068760871887207,0
2001-01-25,5.074705600738525,5.098488328322635,5.0152476013768394,5.0152476013768394,9849794
2001-01-26,5.074705600738525,5.074705600738525,5.074705600738525,5.074705600738525,0
2001-01-29,4.908227443695068,5.024169498947101,4.905254600750201,5.012278127167631,12111592
2001-01-30,4.994439125061035,4.994439125061035,4.934981404010142,4.964710116985371,8011948
2001-01-31,5.113353252410889,5.113353252410889,4.970655096229288,4.994438417359949,14491758
2001-02-01,5.113353252410889,5.143082256274018,5.053895834885419,5.083624838748547,14299834
2001-02-02,4.967679977416992,5.1133509081816015,4.964707137413664,5.1133509081816015,12947330
2001-02-05,5.006330490112305,5.024167540829704,4.920117193010239,4.934981401941405,7112795
2001-02-06,4.982546329498291,5.024166102591308,4.946871648075004,5.0063290569800145,8552871
2001-02-07,4.994439125061035,5.009303333998432,4.905252691034915,4.964710116985371,7227034
2001-02-08,5.0211944580078125,5.050922870948736,4.934980584977201,5.012275343924763,6058692
2001-02-09,4.958763599395752,5.01227533277111,4.917143231170303,5.01227533277111,9182834
2001-02-12,5.0390305519104,5.050921914835798,4.9052509483977005,4.9052509483977005,7360118
2001-02-13,5.07172966003418,5.095512966050716,4.979571046046288,5.047946944218056,23131833
2001-02-14,4.964709281921387,5.065787066096144,4.934980573946526,5.024166697871108,9311935
2001-02-15,5.009305000305176,5.053898232151831,4.96471176845852,4.9795765725414505,23396346
2001-02-16,4.937952995300293,5.009302065432518,4.878495584406953,4.994437860259364,24436207
2001-02-19,4.97659969329834,4.982545964934395,4.908223766590625,4.908223766590625,6399815
2001-02-20,4.896332263946533,4.985518373607727,4.896332263946533,4.976599851171708,18292281
2001-02-21,4.854711532592773,4.949843611732074,4.786335313823861,4.905250707848304,24855195
2001-02-22,4.7625532150268555,4.81309240005571,4.71498716625883,4.759580373866401,16942754
2001-02-23,4.709042072296143,4.810119864781989,4.63769299022959,4.807147023250101,14590327
2001-02-26,4.77147102355957,4.810118245564819,4.709040487104507,4.709040487104507,9637315
2001-02-27,4.830929756164551,4.860658462955909,4.777417729819658,4.860658462955909,30103534
2001-02-28,4.810118675231934,4.905251056228023,4.789308494554695,4.789308494554695,15903955
2001-03-01,4.774444580078125,4.816064648855971,4.697149829376006,4.810118966902043,12549773
2001-03-02,4.7625532150268555,4.82498376469753,4.712014325098375,4.759580373866401,7153355
2001-03-05,4.77147102355957,4.827955583852025,4.747688004210066,4.747688004210066,6982471
2001-03-06,4.890388011932373,4.9052525154380895,4.786337077593205,4.801201581098923,9057622
2001-03-07,4.92606258392334,4.92606258392334,4.824984493694328,4.836875860132789,7218339
2001-03-08,4.955790996551514,4.988492842487951,4.932007674906614,4.946872472259976,8045476
2001-03-09,4.875522613525391,4.976600392530267,4.8725500674903675,4.946871981176328,10379956
2001-03-12,4.723905086517334,4.842820185823863,4.717959405327086,4.830928823443368,27873189
2001-03-13,4.732825756072998,4.756609081827564,4.643639317344953,4.703097041530467,12326259
2001-03-14,4.732825756072998,4.732825756072998,4.732825756072998,4.732825756072998,0
2001-03-15,4.717959880828857,4.750661425771375,4.610936133116385,4.682285199891251,12084769
2001-03-16,4.596071720123291,4.709041151753371,4.563370174564741,4.709041151753371,17088267
2001-03-19,4.533641338348389,4.640664789869807,4.506885475468033,4.640664789869807,11708176
2001-03-20,4.480127811431885,4.604988561266694,4.459317932376287,4.542558333899412,32409216
2001-03-21,4.269053936004639,4.492019913761565,4.269053936004639,4.492019913761565,32359171
2001-03-22,4.138250350952148,4.245274153420023,4.117440158941715,4.2244639614095885,30763699
